handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,PRODUCT,"Black Pomfret / Karu Vaval - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Premium Black Pomfret (</span>Karuppu Vaval Meen / கருப்பு வாவல்<span style=""font-weight: 700"">)</span></h2><p><span style=""font-weight: 700"">Medium - </span>Slice (N: 500g, G: 750) (7-15 Pcs) - Rs. 850</p><p><span style=""font-weight: 700"">Medium</span> - Cubes (N: 500g, G: 750)  (8-15 Pcs)</p><p><span style=""font-weight: 700"">Medium</span> - Whole 1 Pc (N: 450 - 600g, G: 650-800) </p><p><span style=""font-weight: 700"">Small</span> - Slice (N: 500g, G: 750) (10-18 Pcs)</p><p><span style=""font-weight: 700"">Small</span> - Cubes (N: 500g, G: 750) (12 -18 pcs) </p><p><span style=""font-weight: 700"">Small</span> - Whole, 2 pcs (N: 450 - 600g, G: 650-800) </p><p><span style=""font-weight: 700"">Large</span> - Slice (N: 800g, G: 1150) (10 - 18 pcs) </p><p><span style=""font-weight: 700"">Large</span> - Cubes (N: 800g, G:1150)(15 - 25 pcs)</p><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight :</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 19g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 7 – 12 slices</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly caught and thoroughly cleaned. Available as <span style=""font-weight: 700"">Whole Fish with deep Fry Cuts</span>—specially sliced to ensure spices reach the bone during cooking.</p></li><li><p><span style=""font-weight: 700"">Flavor Profile:</span>&nbsp;Rich, buttery, and mildly sweet with a texture that melts in your mouth.</p></li></ul><p>Highly sought after for its unique buttery flavor and tender texture, our Black Pomfret is a gourmet favorite. Sourced fresh from the Chennai coast, this flatfish is known for having a central bone structure that makes it easy to eat and perfect for sophisticated seafood dishes.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Black Pomfret is an excellent source of lean protein and essential vitamins that support overall wellness.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 120 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g - 19g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>3g - 5g (Healthy Fats)</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin B12</span></p></td><td><p>100% of Daily Value</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin D</span></p></td><td><p>Moderate</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Easy to Consume:</span>&nbsp;Known for having very few small bones, making it a safe and preferred choice for children and the elderly.</p></li><li><p><span style=""font-weight: 700"">Brain Health:</span>&nbsp;Rich in DHA and Omega-3 fatty acids, which are vital for maintaining memory and cognitive health.</p></li><li><p><span style=""font-weight: 700"">Glowing Skin:</span>&nbsp;The high Vitamin B12 and healthy fat content help maintain skin elasticity and a natural glow.</p></li><li><p><span style=""font-weight: 700"">Heart Support:</span>&nbsp;Helps in maintaining healthy blood circulation and reducing overall cholesterol.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;Black Pomfret is perfect for <span style=""font-weight: 700"">Tandoori or Tawa grilling</span>. Marinate it with a thick coat of chili paste, lemon juice, and a dash of carom seeds (ajwain) for an aromatic, restaurant-style experience at home!</p></blockquote>",fishes,fishes,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Small;Medium;Large,Cutting style:,TEXT_CHOICES,Slices;Cubes;Whole Fish,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,true,,,,,,,,750,999,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,true,,,,,,,,750,999,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Cubes,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,true,,,,,,,,800,1099,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Whole Fish,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,true,,,,,,,,850,1099,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,true,,,,,,,,850,1099,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Cubes,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,true,,,,,,,,900,1199,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Whole Fish,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,false,,,,,,,,1400,,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,false,,,,,,,,1400,,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Cubes,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,VARIANT,,false,,,,,,,,800,,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Whole Fish,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,MEDIA,,,,,,ebf235_49dc6f20cc994a88a9c8c7eb583b69a3~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,MEDIA,,,,,,ebf235_19249359f2e147b7b3db90f0bff35944~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_23d91360-1a02-4f14-a5b4-d84a02834da6,MEDIA,,,,,,ebf235_e285ff301bd547c995cab012604087d9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,PRODUCT,"kanava / Squid / Kadamba - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Fresh Squid </span>(kanava / Kadamba / கணவாய் / கடம்பா )</h2><ul><li><p><span style=""font-weight: 700"">Rings with head (Net: 500g, Gross: 700)</span></p></li><li><p><span style=""font-weight: 700"">Rings without head (Net: 500g, Gross: 900) </span></p></li><li><p><span style=""font-weight: 700"">Tubes with head (Net: 500g, Gross: 700) </span></p></li><li><p><span style=""font-weight: 700"">Tubes without head (Net: 500g, Gross: 900) </span></p></li></ul><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight:</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 20g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Ideal for 2 to 3 people</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, thoroughly cleaned, and ready to cook. Available as <span style=""font-weight: 700"">Whole Cleaned Squid</span>&nbsp;or <span style=""font-weight: 700"">Pre-cut Rings &amp; Tentacles</span>&nbsp;for convenience.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Tender, mildly sweet, and slightly firm when cooked properly.</p></li></ul><p>Delicately sweet, tender, and incredibly versatile, our fresh squid is a prized seafood choice sourced from clean coastal waters. Known for its soft texture and quick-cooking nature, squid transforms beautifully whether you grill, fry, sauté, or cook it in rich coastal curries.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Squid is a protein-rich, low-fat seafood that fits perfectly into a balanced, nutritious diet.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>90 – 100 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>15g – 18g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>1.5g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Potassium</p></td><td><p>240 mg</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>100%+ of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><p><span style=""font-weight: 700"">High-Quality Protein: </span>Provides essential amino acids that support muscle growth and overall body function.</p><p><span style=""font-weight: 700"">Rich in Vitamin B12:</span>Supports brain health, red blood cell formation, and energy metabolism.</p><p><span style=""font-weight: 700"">Heart-Friendly Choice :</span>Low in fat and contains beneficial omega-3 fatty acids that support cardiovascular health.</p><p><span style=""font-weight: 700"">Mineral-Rich: </span>Contains important nutrients like potassium, phosphorus, and selenium for overall wellness.</p><h3><span style=""font-weight: 700"">Chef’s Tip</span></h3><p>Squid cooks very quickly—either <span style=""font-weight: 700"">flash-cook it for 2–3 minutes</span>&nbsp;for a tender bite or slow-cook it in a curry for a rich, soft texture.</p>",squid;high-protien,squid,,,Sale,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Small;Medium,Cutting style:,TEXT_CHOICES,Rings With Head;Rings Without Head;Tubes With Head;Tubes Without Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,450,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Rings With Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,600,949,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Rings Without Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,450,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Tubes With Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,600,949,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Tubes Without Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,550,799,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Rings With Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,600,799,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Rings Without Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,550,799,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Tubes With Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,VARIANT,,true,,,,,,,,600,799,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Tubes Without Head,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,MEDIA,,,,,,ebf235_83fb2f15272a4b649056bc31de3522b0~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,MEDIA,,,,,,ebf235_a366ba39458e47c4bf4aca18617f7c1b~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,MEDIA,,,,,,ebf235_601fa3ba5a65498e90f0fe9a56e39210~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59274f88-210a-4a58-b881-22a6296be67e,MEDIA,,,,,,ebf235_d7b144200f814de2a6fbcc56ab5fe89f~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,PRODUCT,"Manja Paarai / Yellow-tail Trevally - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Fresh Manja Paarai </span>(Yellow-tail Trevally / மஞ்சள் பாறை மீன்)</h2><h2><span style=""font-weight: 700"">Product Overview</span></h2><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 19g</p></li><li><p><span style=""font-weight: 700"">Serving Size:&nbsp;L - Slice</span> (5-9 Pieces) | <span style=""font-weight: 700"">L - Curry Cut</span>  (10-16 Pieces) | <span style=""font-weight: 700"">S - Curry Cut</span> (6-10 pcs) | </p><p><span style=""font-weight: 700"">S -</span> <span style=""font-weight: 700"">Whole</span>  (3-5 pcs)</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, expertly cleaned, and ready to cook. Available as <span style=""font-weight: 700"">Whole Cleaned Fish</span>, <span style=""font-weight: 700"">Curry Cuts (steaks)</span>, or <span style=""font-weight: 700"">Slice</span></p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Firm, dense, and moist with a mildly rich, savory flavor.</p></li></ul><p>Known for its firm texture and rich, clean flavor, our Paarai (Trevally) is a popular coastal catch from the Bay of Bengal. This white-fleshed fish is prized for its dense, meaty structure, making it perfect for frying, grilling, or cooking in flavorful South Indian curries.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Trevally is a protein-rich fish with balanced healthy fats, making it an excellent choice for a nutritious diet.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>110 – 120 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>19g – 21g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>2g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Potassium</p></td><td><p>300 mg</p></td></tr><tr><td><p>Vitamin D</p></td><td><p>15% of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">High in Lean Protein:</span>Supports muscle growth, repair, and overall body strength.</p></li><li><p><span style=""font-weight: 700"">Heart-Healthy Fats:</span>Contains beneficial omega-3 fatty acids that support cardiovascular health.</p></li><li><p><span style=""font-weight: 700"">Supports Bone Health:</span>Provides Vitamin D, which helps maintain strong bones and improves calcium absorption.</p></li><li><p><span style=""font-weight: 700"">Energy and Metabolism Support:</span>Rich in essential minerals that help maintain energy levels and proper body function.</p></li></ul><h3><span style=""font-weight: 700"">Chef’s Tip</span></h3><p>Trevally’s firm flesh holds its shape beautifully during cooking. Marinate the steaks in <span style=""font-weight: 700"">turmeric, chili, and lemon</span>&nbsp;for a crispy pan fry, or cook it in a <span style=""font-weight: 700"">tamarind-based South Indian fish curry</span>&nbsp;for a bold, traditional flavor.</p>",fishes,fishes,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Small;Large,Cutting style:,TEXT_CHOICES,Slices;Curry cut;Whole,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,VARIANT,,false,,,,,,,,450,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,VARIANT,,true,,,,,,,,450,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Curry cut,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,VARIANT,,true,,,,,,,,450,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Whole,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,VARIANT,,true,,,,,,,,500,799,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,VARIANT,,true,,,,,,,,500,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Curry cut,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,VARIANT,,false,,,,,,,,450,699,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Whole,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,MEDIA,,,,,,ebf235_cdd977e85a0643e0941de10b01327735~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1a662267-63a7-4b6b-8c75-78187c85379e,MEDIA,,,,,,ebf235_f041b23783284e1385a4b51eeb627335~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f635550b-e682-4a96-9ba5-b7fae8a001bd,PRODUCT,Indian Salmon / காலா மீன்,true,"<h2><span style=""font-weight: 700"">Premium Indian Salmon (Rawas / Kaala Meen)</span></h2><p>Often called the ""King of Indian Seafood,"" Indian Salmon is one of the most prestigious and sought-after fish in the country.&nbsp;Sourced fresh from the coastal waters of the Arabian Sea and the Bay of Bengal,&nbsp;our Rawas is prized for its firm,&nbsp;pinkish-white flesh and mild,&nbsp;sophisticated flavor that appeals to everyone from kids to gourmet chefs.</p><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Ideal for <span style=""font-weight: 700"">2 to 3 people</span>.</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Expertly cleaned,&nbsp;descaled,&nbsp;and de-gutted.&nbsp;Available as <span style=""font-weight: 700"">Steaks (Curry/Fry Cuts)</span>&nbsp;or <span style=""font-weight: 700"">Boneless Fillets</span>.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Firm,&nbsp;succulent,&nbsp;and moderately oily with a smooth,&nbsp;meaty flake.</p></li></ul><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Indian Salmon is a powerhouse of nutrition,&nbsp;famous for its high content of essential fatty acids.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>130 - 145 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>22g - 24g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>4g - 6g (Rich in Omega-3)</p></td></tr><tr><td><p><span style=""font-weight: 700"">Potassium</span></p></td><td><p>360 mg</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin A &amp; D</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Calcium</span></p></td><td><p>Moderate</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Brain &amp; Heart Health:</span>&nbsp;One of the best local sources of Omega-3 fatty acids,&nbsp;which lower cholesterol and improve cognitive function.</p></li><li><p><span style=""font-weight: 700"">Superior Protein:</span>&nbsp;Provides all essential amino acids required for muscle repair and high energy levels throughout the day.</p></li><li><p><span style=""font-weight: 700"">Skin &amp; Bone Support:</span>&nbsp;Naturally high in Vitamin D and Calcium,&nbsp;promoting stronger bones and healthy,&nbsp;hydrated skin.</p></li><li><p><span style=""font-weight: 700"">Versatile Cooking:</span>&nbsp;Its firm texture ensures the fish doesn't break easily,&nbsp;making it perfect for grilling,&nbsp;pan-frying,&nbsp;or traditional heavy-gravy curries.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;Indian Salmon absorbs flavors beautifully. For a classic experience, marinate with <span style=""font-weight: 700"">ginger-garlic paste, turmeric, and a splash of lime</span>, then pan-sear in coconut oil until the edges are golden-brown!</p></blockquote>",fishes,fishes,,,New,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Medium;Large,Cutting style:,TEXT_CHOICES,Slices;Fillet,Weight,TEXT_CHOICES,0.5 Kg;1 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
